Date,Open,High,Low,Volume,Close
2018-03-03T13:00:00+00:00,959400,963400,957000,816.25691544,960600
2018-03-03T14:00:00+00:00,960600,962000,958300,812.19106437,958400
2018-03-03T15:00:00+00:00,958400,958400,955000,585.80939458,955700
2018-03-03T16:00:00+00:00,956500,960000,955800,422.73229013,960000
2018-03-03T17:00:00+00:00,960000,960300,957000,351.56448411,958500
2018-03-03T18:00:00+00:00,958500,961000,955000,378.48893387,955300
2018-03-03T19:00:00+00:00,955300,957400,954300,226.63815221,957400
2018-03-03T20:00:00+00:00,957400,957900,954700,158.53437602,954700
2018-03-03T21:00:00+00:00,954700,959700,954500,130.78782319,956000
2018-03-03T22:00:00+00:00,958100,959500,954500,200.70073201,958300
2018-03-03T23:00:00+00:00,958300,959000,955700,372.58809419,956300
2018-03-04T00:00:00+00:00,956500,958000,954500,629.46958834,954600
2018-03-04T01:00:00+00:00,954600,956200,954500,462.46782605,955300
2018-03-04T02:00:00+00:00,955300,956300,945000,1406.7537061,945000
2018-03-04T03:00:00+00:00,945000,945000,939000,1361.3436188,941000
2018-03-04T04:00:00+00:00,941000,948700,941000,662.08681129,947900
2018-03-04T05:00:00+00:00,947900,947900,944000,393.41547523,944200
2018-03-04T06:00:00+00:00,944100,946000,939100,690.34584371,939100
2018-03-04T07:00:00+00:00,940000,941300,927300,2051.59708006,930000
2018-03-04T08:00:00+00:00,930000,939400,929000,950.83045605,938300
2018-03-04T09:00:00+00:00,939100,942000,938200,671.3170932,941700
2018-03-04T10:00:00+00:00,941700,942000,933900,561.21166095,938400
2018-03-04T11:00:00+00:00,938400,943200,936200,456.68501273,942700
2018-03-04T12:00:00+00:00,942800,946000,940800,519.97128943,946000
2018-03-04T13:00:00+00:00,946000,954000,946000,809.80279162,950000
2018-03-04T14:00:00+00:00,950000,950300,945400,476.3566254,946200
2018-03-04T15:00:00+00:00,946200,952900,943700,580.60754174,950000
2018-03-04T16:00:00+00:00,949900,954700,949900,660.1883217,953600
2018-03-04T17:00:00+00:00,953600,955000,947300,295.15669338,950000
2018-03-04T18:00:00+00:00,950000,954300,949000,102.89392666,952000
2018-03-04T19:00:00+00:00,952000,955000,950200,89.22843774,952000
2018-03-04T20:00:00+00:00,954900,955500,950200,195.15767845,955000
